dir,mod,nm,prod,productId,protocol,sigid,sigwid,machine_type,os_arch,os_name,product_name,product_version,sp_major_version,trial_copy,country_name,real_region_name,Predicted_Label,Binary_Label
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt4,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows Server 2012 R2 64 bit,qhpname3,qhpver0,0.0,0.0,country4,region-1,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt4,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows Server 2012 R2 64 bit,qhpname3,qhpver0,0.0,0.0,country4,region-1,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt10,HTTP,4843,qhcltr4,LAPTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver1,1.0,1.0,country4,region26,Inlier,0
in,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt9,SMB,1912,qhcltr0,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,0.0,country4,region0,Inlier,0
in,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt9,SMB,1912,qhcltr0,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,0.0,country4,region0,Inlier,0
in,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt9,SMB,1912,qhcltr0,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,0.0,country4,region0,Inlier,0
in,blk,SMB/CVE-2017-0147-EC.WIN!KP.1912,WIN,qhpdt9,SMB,1912,qhcltr0,DESKTOP,32Bit,Windows 7,qhpname7,qhpver0,0.0,1.0,country4,region14,Inlier,0
in,blk,SMB/EternalBlue.UN!SP.31780,UN,qhpdt8,SMB,31780,qhcltr4,DESKTOP,32Bit,Windows 7,qhpname5,qhpver0,1.0,0.0,country4,region-1,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
out,blk,HTTP/Coinminer.CNC!SP.4843,CNC,qhpdt9,HTTP,4843,qhcltr4,DESKTOP,64Bit,Windows 7 64 bit,qhpname7,qhpver0,1.0,1.0,country4,region31,Inlier,0
